,Vanilla,Demeaned,,Vanilla Cumsum,Demeaned Cumsum
1998-07-21,0.002060044,0.001912898,,0.001130698,0.001049934
1998-07-22,0.000446292,0.000414414,,0.002506336,0.002327312
1998-07-23,-0.00083742,-0.000777604,,-0.000391128,-0.00036319
1998-07-24,0.00185505,0.001722546,,0.00101763,0.000944942
1998-07-27,0.00192213,0.001784835,,0.003777179,0.003507381
1998-07-28,-0.001501983,-0.001394699,,0.000420146,0.000390136
1998-07-29,-0.000873697,-0.00081129,,-0.00237568,-0.002205989
1998-07-30,-0.000865177,-0.000803378,,-0.001738874,-0.001614668
1998-07-31,-0.000366302,-0.000340137,,-0.001231479,-0.001143516
1998-08-03,-0.000247754,-0.000230057,,-0.000614056,-0.000570194
1998-08-04,-0.000208458,-0.000193568,,-0.000456211,-0.000423625
1998-08-05,0,0,,-0.000208458,-0.000193568
1998-08-06,-0.000245916,-0.000228759,,-0.000245916,-0.000228759
1998-08-07,0.00136592,0.001270623,,0.001120004,0.001041864
1998-08-10,-0.001059664,-0.000985734,,0.000306256,0.000284889
1998-08-11,-0.000573772,-0.000533741,,-0.001633436,-0.001519475
1998-08-12,-0.000419454,-0.00039019,,-0.000993225,-0.000923931
1998-08-13,0.001023882,0.000952449,,0.000604429,0.000562259
1998-08-14,0.000122941,0.000114364,,0.001146823,0.001066812
1998-08-17,-0.000407821,-0.000379369,,-0.00028488,-0.000265005
1998-08-18,-0.000207294,-0.000192831,,-0.000615115,-0.0005722
1998-08-19,-0.000543491,-0.000505573,,-0.000750784,-0.000698404
1998-08-20,-0.00102563,-0.000954075,,-0.001569121,-0.001459647
1998-08-21,-0.00106951,-0.000994893,,-0.00209514,-0.001948968
1998-08-24,-0.000139687,-0.000129942,,-0.001209197,-0.001124835
1998-08-25,0.000795903,0.000740375,,0.000656216,0.000610433
1998-08-26,-0.001860266,-0.00173048,,-0.001064363,-0.000990105
1998-08-27,-0.001764689,-0.001641571,,-0.003624955,-0.003372051
1998-08-28,0.001687734,0.001569985,,-7.69546E-05,-7.15857E-05
1998-08-31,-0.000790519,-0.000735366,,0.000897215,0.000834619
1998-09-01,0.000663281,0.000617005,,-0.000127238,-0.000118361
1998-09-02,-0.000397599,-0.000369859,,0.000265682,0.000247146
1998-09-03,-0.00065658,-0.000610772,,-0.001054179,-0.000980631
1998-09-04,0.00031122,0.000289507,,-0.000345361,-0.000321266
1998-09-08,0.000768425,0.000714814,,0.001079645,0.001004321
1998-09-09,0.000347912,0.000323639,,0.001116337,0.001038453
1998-09-10,-0.000196088,-0.000182407,,0.000151824,0.000141232
1998-09-11,0.001482218,0.001378808,,0.001286131,0.001196401
1998-09-14,0.000139916,0.000130154,,0.001622134,0.001508962
1998-09-15,0.001159563,0.001078663,,0.001299479,0.001208818
1998-09-16,-0.001108164,-0.00103085,,5.13994E-05,4.78134E-05
1998-09-17,-0.000231906,-0.000215726,,-0.00134007,-0.001246576
1998-09-18,-0.000702233,-0.00065324,,-0.000934139,-0.000868967
1998-09-21,0.000770717,0.000716946,,6.84838E-05,6.37058E-05
1998-09-22,-4.67E-05,-4.35E-05,,0.00072397,0.00067346
1998-09-23,0.000234077,0.000217746,,0.00018733,0.00017426
1998-09-24,-0.000278274,-0.00025886,,-4.4197E-05,-4.11135E-05
1998-09-25,0.00037522,0.000349042,,9.69453E-05,9.01817E-05
1998-09-28,0.000878032,0.000816774,,0.001253252,0.001165816
1998-09-29,-0.000803579,-0.000747515,,7.44532E-05,6.92588E-05
1998-09-30,-0.000645756,-0.000600703,,-0.001449335,-0.001348219
1998-10-01,-0.001704564,-0.001585641,,-0.00235032,-0.002186344
1998-10-02,0.000762217,0.000709039,,-0.000942347,-0.000876602
1998-10-05,0.000591709,0.000550427,,0.001353926,0.001259466
1998-10-06,9.63E-05,8.96E-05,,0.000688053,0.000640049
1998-10-07,-0.000287921,-0.000267834,,-0.000191578,-0.000178212
1998-10-08,-0.00111651,-0.001038614,,-0.001404432,-0.001306448
1998-10-09,0.000711382,0.000661751,,-0.000405128,-0.000376863
1998-10-12,0.00093873,0.000873237,,0.001650112,0.001534988
1998-10-13,0.000714305,0.00066447,,0.001653035,0.001537707
1998-10-14,0.000833343,0.000775203,,0.001547648,0.001439673
1998-10-15,0.00103047,0.000958577,,0.001863814,0.00173378
1998-10-16,-0.000387269,-0.00036025,,0.000643201,0.000598326
1998-10-19,-0.00013114,-0.000121991,,-0.000518409,-0.000482241
1998-10-20,-0.000878717,-0.000817411,,-0.001009857,-0.000939402
1998-10-21,-0.000273238,-0.000254175,,-0.001151955,-0.001071586
1998-10-22,-0.000276224,-0.000256953,,-0.000549463,-0.000511128
1998-10-23,0.001489734,0.001385799,,0.001213509,0.001128846
1998-10-26,0.000483313,0.000449594,,0.001973047,0.001835392
1998-10-27,0,0,,0.000483313,0.000449594
1998-10-28,-0.000603448,-0.000561347,,-0.000603448,-0.000561347
1998-10-29,0.0001325,0.000123256,,-0.000470948,-0.000438092
1998-10-30,0.000615113,0.000572198,,0.000747613,0.000695454
1998-11-02,-0.000471676,-0.000438768,,0.000143437,0.00013343
1998-11-03,8.74E-05,8.13E-05,,-0.000384258,-0.000357449
1998-11-04,0.000958172,0.000891323,,0.00104559,0.000972642
1998-11-05,0.001971472,0.001833927,,0.002929644,0.00272525
1998-11-06,0.000505455,0.000470191,,0.002476926,0.002304118
1998-11-09,-0.00095275,-0.000886279,,-0.000447295,-0.000416088
1998-11-10,0.00110935,0.001031954,,0.0001566,0.000145674
1998-11-11,0.000379354,0.000352888,,0.001488704,0.001384841
1998-11-12,-0.000261585,-0.000243335,,0.000117769,0.000109553
1998-11-13,0.001472818,0.001370063,,0.001211233,0.001126728
1998-11-16,-0.000285295,-0.000265391,,0.001187522,0.001104672
1998-11-17,0.000144282,0.000134216,,-0.000141013,-0.000131175
1998-11-18,-0.000251077,-0.00023356,,-0.000106795,-9.9344E-05
1998-11-19,-0.000181157,-0.000168518,,-0.000432233,-0.000402078
1998-11-20,-0.000364955,-0.000339493,,-0.000546112,-0.000508011
1998-11-23,0,0,,-0.000364955,-0.000339493
1998-11-24,-3.71E-05,-3.45E-05,,-3.70528E-05,-3.44677E-05
1998-11-25,0.00040802,0.000379553,,0.000370967,0.000345085
1998-11-27,-0.000364955,-0.000339493,,4.30642E-05,4.00597E-05
1998-11-30,-0.00107409,-0.000999153,,-0.001439045,-0.001338647
1998-12-01,0.000967502,0.000900002,,-0.000106588,-9.91513E-05
1998-12-02,-0.001564827,-0.001455653,,-0.000597325,-0.000555652
1998-12-03,0.000556437,0.000517616,,-0.00100839,-0.000938037
1998-12-04,0.000155528,0.000144677,,0.000711966,0.000662294
1998-12-07,-0.000154567,-0.000143783,,9.6158E-07,8.94493E-07
1998-12-08,0.000972013,0.000904198,,0.000817446,0.000760415
1998-12-09,0,0,,0.000972013,0.000904198
1998-12-10,-0.000411684,-0.000382962,,-0.000411684,-0.000382962
1998-12-11,0.000114149,0.000106185,,-0.000297535,-0.000276777
1998-12-14,-0.000227257,-0.000211402,,-0.000113109,-0.000105217
1998-12-15,0.001643719,0.001529041,,0.001416462,0.001317639
1998-12-16,-0.001147758,-0.001067682,,0.000495961,0.000461359
1998-12-17,-0.000827083,-0.000769379,,-0.001974841,-0.001837061
1998-12-18,0.000233292,0.000217016,,-0.00059379,-0.000552363
1998-12-21,-0.00045097,-0.000420222,,-0.000217678,-0.000203206
1998-12-22,-0.000448554,-0.000418651,,-0.000899525,-0.000838873
1998-12-23,0.000685723,0.000640008,,0.000237169,0.000221357
1998-12-24,-0.000222158,-0.000207347,,0.000463565,0.000432661
1998-12-28,-0.000784928,-0.0007326,,-0.001007086,-0.000939947
1998-12-29,0,0,,-0.000784928,-0.0007326
1998-12-30,-0.000425178,-0.000396833,,-0.000425178,-0.000396833
1998-12-31,0.001889002,0.001763068,,0.001463824,0.001366236
1999-01-04,-0.000109377,-0.000102085,,0.001779625,0.001660984
1999-01-05,-0.001035196,-0.000966183,,-0.001144572,-0.001068267
1999-01-06,-0.001468536,-0.001370634,,-0.002503732,-0.002336816
1999-01-07,7.12E-05,6.64E-05,,-0.001397353,-0.001304196
1999-01-08,-0.002913197,-0.002718984,,-0.002842014,-0.002652547
1999-01-11,0.009114073,0.008506468,,0.006200876,0.005787485
1999-01-12,-0.007762201,-0.007244721,,0.001351873,0.001261748
1999-01-13,0.011385868,0.01062681,,0.003623667,0.00338209
1999-01-14,0.001888472,0.001762574,,0.01327434,0.012389384
1999-01-15,-0.006513696,-0.00607945,,-0.004625224,-0.004316876
1999-01-19,-0.000336784,-0.000314332,,-0.00685048,-0.006393781
1999-01-20,0.00247623,0.002311148,,0.002139446,0.001996817
1999-01-21,-0.003913671,-0.00365276,,-0.001437441,-0.001341611
1999-01-22,0.004413564,0.004119326,,0.000499892,0.000466566
1999-01-25,0.00054915,0.00051254,,0.004962714,0.004631866
1999-01-26,-0.0001917,-0.00017892,,0.00035745,0.00033362
1999-01-27,-0.000231922,-0.00021646,,-0.000423622,-0.00039538
1999-01-28,-0.000488749,-0.000456166,,-0.000720671,-0.000672626
1999-01-29,0.004634241,0.004325292,,0.004145492,0.003869126
1999-02-01,0.000313003,0.000292136,,0.004947244,0.004617428
1999-02-02,4.58E-05,4.27E-05,,0.000358804,0.000334883
1999-02-03,0.001622593,0.00151442,,0.001668394,0.001557167
1999-02-04,-0.000216791,-0.000202339,,0.001405802,0.001312082
1999-02-05,0.000255233,0.000238217,,3.84417E-05,3.58789E-05
1999-02-08,0,0,,0.000255233,0.000238217
1999-02-09,-0.001386887,-0.001294428,,-0.001386887,-0.001294428
1999-02-10,0.002021462,0.001886697,,0.000634574,0.000592269
1999-02-11,0.001901864,0.001775073,,0.003923325,0.00366177
1999-02-12,-0.003263911,-0.003046316,,-0.001362047,-0.001271244
1999-02-16,-0.000534674,-0.000499029,,-0.003798584,-0.003545345
1999-02-17,-0.00424193,-0.003959134,,-0.004776603,-0.004458163
1999-02-18,0.002050783,0.001914064,,-0.002191147,-0.00204507
1999-02-19,0,0,,0.002050783,0.001914064
1999-02-22,-0.001494916,-0.001395255,,-0.001494916,-0.001395255
1999-02-23,0.002941515,0.002745414,,0.001446599,0.001350159
1999-02-24,0.001548866,0.001445608,,0.004490381,0.004191022
1999-02-25,-0.000135264,-0.000126247,,0.001413602,0.001319362
1999-02-26,0.002630331,0.002454976,,0.002495067,0.002328729
1999-03-01,0.000179444,0.000167481,,0.002809775,0.002622457
1999-03-02,-0.000364447,-0.00034015,,-0.000185003,-0.00017267
1999-03-03,-0.001850568,-0.001727197,,-0.002215015,-0.002067347
1999-03-04,0.000735604,0.000686564,,-0.001114964,-0.001040633
1999-03-05,0.001932758,0.001803907,,0.002668362,0.002490471
1999-03-08,-0.000931405,-0.000870662,,0.001001352,0.000933246
1999-03-09,0.001079861,0.001009436,,0.000148456,0.000138774
1999-03-10,0.001384204,0.001293929,,0.002464065,0.002303365
1999-03-11,0.000273192,0.000255375,,0.001657396,0.001549305
1999-03-12,-0.000995958,-0.000931004,,-0.000722765,-0.000675628
1999-03-15,-8.12E-05,-7.59E-05,,-0.001077136,-0.001006888
1999-03-16,-1.32E-05,-1.24E-05,,-9.43692E-05,-8.82505E-05
1999-03-17,0.00136355,0.001278328,,0.001350359,0.001265961
1999-03-18,0.002695271,0.002526817,,0.004058821,0.003805145
1999-03-19,0.00188976,0.00177406,,0.004585031,0.004300877
1999-03-22,0.000829368,0.00077859,,0.002719127,0.00255265
1999-03-23,-0.001580001,-0.001483266,,-0.000750633,-0.000704676
1999-03-24,-0.000431161,-0.000405291,,-0.002011161,-0.001888557
1999-03-25,0.001222801,0.001149433,,0.000791641,0.000744142
1999-03-26,-0.000552258,-0.000519123,,0.000670543,0.00063031
1999-03-29,-0.000568333,-0.000534902,,-0.001120592,-0.001054025
1999-03-30,-0.000132052,-0.000124577,,-0.000700385,-0.000659479
1999-03-31,-0.001246501,-0.001177251,,-0.001378553,-0.001301828
1999-04-01,-0.001069132,-0.001009736,,-0.002315633,-0.002186987
1999-04-05,0.000668286,0.000631159,,-0.000400846,-0.000378577
1999-04-06,0.000325816,0.000307715,,0.000994103,0.000938875
1999-04-07,0.002167456,0.002047042,,0.002493273,0.002354757
1999-04-08,-3.05E-05,-2.88E-05,,0.002136994,0.002018273
1999-04-09,-0.00119352,-0.001127213,,-0.001223981,-0.001155983
1999-04-12,0.001560672,0.001473968,,0.000367152,0.000346755
1999-04-13,0.005541571,0.005233706,,0.007102243,0.006707674
1999-04-14,-0.000950113,-0.000897329,,0.004591459,0.004336378
1999-04-15,0.001064785,0.00100563,,0.000114672,0.000108301
1999-04-16,-0.000175218,-0.000165484,,0.000889567,0.000840146
1999-04-19,-0.00050722,-0.000479041,,-0.000682438,-0.000644525
1999-04-20,-0.000826932,-0.000780991,,-0.001334152,-0.001260033
1999-04-21,-0.002200268,-0.002078031,,-0.0030272,-0.002859022
1999-04-22,0.001090147,0.001029583,,-0.001110121,-0.001048447
1999-04-23,-0.001420921,-0.001341981,,-0.000330774,-0.000312397
1999-04-26,-0.000442183,-0.000417617,,-0.001863103,-0.001759598
1999-04-27,0.001596606,0.001507905,,0.001154423,0.001090288
1999-04-28,0.002587684,0.002443924,,0.00418429,0.003951829
1999-04-29,0.001620469,0.001530443,,0.004208153,0.003974367
1999-04-30,0.001356509,0.001281147,,0.002976978,0.00281159
1999-05-03,0.001415231,0.001336607,,0.00277174,0.002617755
1999-05-04,-0.001287708,-0.001216169,,0.000127523,0.000120438
1999-05-05,0.001386875,0.001309827,,9.91672E-05,9.36579E-05
1999-05-06,-7.20E-05,-6.80E-05,,0.001314917,0.001241866
1999-05-07,-0.000541614,-0.000511525,,-0.000613573,-0.000579486
1999-05-10,-0.000185766,-0.000175446,,-0.00072738,-0.00068697
1999-05-11,-0.00051135,-0.000482942,,-0.000697116,-0.000658387
1999-05-12,-0.000456041,-0.000430705,,-0.000967391,-0.000913647
1999-05-13,-5.59E-05,-5.28E-05,,-0.000511911,-0.000483472
1999-05-14,-0.00252335,-0.002383164,,-0.00257922,-0.00243593
1999-05-17,0.001416194,0.001337517,,-0.001107155,-0.001045647
1999-05-18,0.000416907,0.000393745,,0.001833101,0.001731262
1999-05-19,0.001557057,0.001470553,,0.001973963,0.001864299
1999-05-20,0.001090281,0.00102971,,0.002647338,0.002500264
1999-05-21,-0.000905727,-0.000855409,,0.000184554,0.000174301
1999-05-24,0.001299013,0.001226845,,0.000393286,0.000371436
1999-05-25,-0.000159634,-0.000150766,,0.001139379,0.00107608
1999-05-26,0.001782681,0.001683644,,0.001623047,0.001532878
1999-05-27,-0.000684306,-0.000646289,,0.001098376,0.001037355
1999-05-28,0.000959683,0.000906367,,0.000275377,0.000260078
1999-06-01,-0.000738015,-0.000697014,,0.000221667,0.000209352
1999-06-02,0.000106458,0.000100544,,-0.000631557,-0.000596471
1999-06-03,-0.005052921,-0.004772203,,-0.004946463,-0.004671659
1999-06-04,0.004561825,0.00430839,,-0.000491096,-0.000463813
1999-06-07,-0.001073914,-0.001014252,,0.003487911,0.003294138
1999-06-08,-0.000559464,-0.000528383,,-0.001633378,-0.001542635
1999-06-09,0.000530732,0.000501247,,-2.87324E-05,-2.71362E-05
1999-06-10,0.000893317,0.000843688,,0.001424049,0.001344935
1999-06-11,-8.97E-05,-8.48E-05,,0.000803571,0.000758928
1999-06-14,0.001719286,0.00162377,,0.001629539,0.001539009
1999-06-15,-0.000869948,-0.000821618,,0.000849337,0.000802152
1999-06-16,-0.001163176,-0.001098555,,-0.002033124,-0.001920173
1999-06-17,0.000562522,0.000531271,,-0.000600654,-0.000567284
1999-06-18,0.000997292,0.000941887,,0.001559814,0.001473158
1999-06-21,0.003434439,0.003243637,,0.004431731,0.004185524
1999-06-22,-0.000241558,-0.000228138,,0.003192881,0.003015499
1999-06-23,0.001046142,0.000988023,,0.000804583,0.000759884
1999-06-24,0.000295302,0.000278896,,0.001341443,0.001266919
1999-06-25,0.000133952,0.00012651,,0.000429254,0.000405406
1999-06-28,-0.000932421,-0.00088062,,-0.000798469,-0.00075411
1999-06-29,8.82E-05,8.33E-05,,-0.000844238,-0.000797336
1999-06-30,0.001665287,0.001572771,,0.00175347,0.001656055
1999-07-01,0.006311306,0.005960678,,0.007976593,0.007533449
1999-07-02,0.00219255,0.002070741,,0.008503856,0.008031419
1999-07-06,0.001247626,0.001178314,,0.003440176,0.003249055
1999-07-07,-0.001782148,-0.001683139,,-0.000534522,-0.000504826
1999-07-08,8.20E-05,7.74E-05,,-0.001700168,-0.001605715
1999-07-09,0.000361085,0.000341025,,0.000443064,0.000418449
1999-07-12,-0.00054325,-0.000513069,,-0.000182165,-0.000172044
1999-07-13,0.00149718,0.001414003,,0.000953931,0.000900934
1999-07-14,-0.00015873,-0.000149912,,0.00133845,0.001264092
1999-07-15,0.001561277,0.001474539,,0.001402547,0.001324628
1999-07-16,0.001115661,0.00105368,,0.002676938,0.002528219
1999-07-19,0.000595138,0.000562075,,0.0017108,0.001615755
1999-07-20,-0.000248093,-0.00023431,,0.000347046,0.000327766
1999-07-21,0.002570704,0.002427887,,0.002322611,0.002193577
1999-07-22,-0.000121669,-0.00011491,,0.002449035,0.002312977
1999-07-23,-0.000764933,-0.000722436,,-0.000886601,-0.000837346
1999-07-26,0.00226102,0.002135408,,0.001496088,0.001412972
1999-07-27,-0.000294686,-0.000278315,,0.001966334,0.001857093
1999-07-28,3.31E-06,3.13E-06,,-0.000291375,-0.000275188
1999-07-29,-0.000926749,-0.000875263,,-0.000923438,-0.000872136
1999-07-30,-0.000222919,-0.000210535,,-0.001149668,-0.001085797
1999-08-02,-0.000121308,-0.000114568,,-0.000344227,-0.000325103
1999-08-03,0.000131882,0.000124555,,1.05739E-05,9.98647E-06
1999-08-04,0.000463244,0.000437509,,0.000595126,0.000562063
1999-08-05,-0.00040026,-0.000378023,,6.29845E-05,5.94854E-05
1999-08-06,0.000541663,0.000511571,,0.000141403,0.000133548
1999-08-09,-0.001028453,-0.000971317,,-0.00048679,-0.000459746
1999-08-10,-0.000710826,-0.000671336,,-0.001739279,-0.001642653
1999-08-11,0.001936096,0.001828535,,0.00122527,0.001157199
1999-08-12,0.006987856,0.006599641,,0.008923951,0.008428176
1999-08-13,-8.98E-06,-8.48E-06,,0.006978873,0.006591158
1999-08-16,-0.000324113,-0.000306107,,-0.000333096,-0.00031459
1999-08-17,0.001345657,0.001270898,,0.001021544,0.000964791
1999-08-18,-0.000197047,-0.0001861,,0.00114861,0.001084798
1999-08-19,-0.00449156,-0.004242029,,-0.004688607,-0.004428128
1999-08-20,-0.000689208,-0.000650919,,-0.005180768,-0.004892948
1999-08-23,-0.000963631,-0.000910096,,-0.001652839,-0.001561015
1999-08-24,-0.000587228,-0.000554604,,-0.001550859,-0.0014647
1999-08-25,-0.001087867,-0.00102743,,-0.001675095,-0.001582034
1999-08-26,0.000503204,0.000475249,,-0.000584663,-0.000552182
1999-08-27,0.001415909,0.001337247,,0.001919113,0.001812496
1999-08-30,0.00096019,0.000906846,,0.002376099,0.002244093
1999-08-31,-0.000436229,-0.000411994,,0.000523961,0.000494852
1999-09-01,0.005409937,0.005109385,,0.004973709,0.004697392
1999-09-02,0.002051757,0.00193777,,0.007461694,0.007047156
1999-09-03,0.000887336,0.00083804,,0.002939093,0.00277581
1999-09-07,-0.002334244,-0.002204563,,-0.001446907,-0.001366524
1999-09-08,3.07E-05,2.89E-05,,-0.002303593,-0.002175616
1999-09-09,-9.06E-05,-8.56E-05,,-5.99528E-05,-5.66221E-05
1999-09-10,0.00112401,0.001061565,,0.001033406,0.000975995
1999-09-13,-0.000849966,-0.000802746,,0.000274044,0.000258819
1999-09-14,0.00056389,0.000532563,,-0.000286076,-0.000270183
1999-09-15,-4.66E-05,-4.40E-05,,0.000517296,0.000488557
1999-09-16,-0.000238099,-0.000224872,,-0.000284693,-0.000268877
1999-09-17,-0.000606103,-0.00057243,,-0.000844202,-0.000797302
1999-09-20,-0.001312533,-0.001239615,,-0.001918636,-0.001812045
1999-09-21,-0.001106502,-0.001045029,,-0.002419035,-0.002284644
1999-09-22,-0.001566753,-0.001479712,,-0.002673255,-0.002524741
1999-09-23,-0.002794804,-0.002639537,,-0.004361558,-0.004119249
1999-09-24,-0.001569714,-0.001482508,,-0.004364519,-0.004122045
1999-09-27,-0.000226881,-0.000214277,,-0.001796595,-0.001696785
1999-09-28,0.000847556,0.000800469,,0.000620674,0.000586192
1999-09-29,9.53E-06,9.00E-06,,0.000857089,0.000809473
1999-09-30,-0.002695174,-0.002545442,,-0.00268564,-0.002536438
1999-10-01,-6.67E-05,-6.30E-05,,-0.002761886,-0.002608448
1999-10-04,0.009288917,0.008772866,,0.009222204,0.00870986
1999-10-05,-0.001610222,-0.001520765,,0.007678695,0.007252101
1999-10-06,3.79E-05,3.58E-05,,-0.001572326,-0.001484975
1999-10-07,-0.000864594,-0.000816561,,-0.000826698,-0.00078077
1999-10-08,0.000553448,0.000522701,,-0.000311145,-0.000293859
1999-10-11,0.00091528,0.000864431,,0.001468728,0.001387132
1999-10-12,-0.000791139,-0.000747187,,0.00012414,0.000117244
1999-10-13,-0.001571167,-0.00148388,,-0.002362307,-0.002231067
1999-10-14,-0.00078576,-0.000742107,,-0.002356927,-0.002225987
1999-10-15,-0.000729076,-0.000688572,,-0.001514836,-0.001430678
1999-10-18,-0.002394895,-0.002261845,,-0.00312397,-0.002950416
1999-10-19,0.003574064,0.003375505,,0.001179169,0.00111366
1999-10-20,0.001313015,0.001240069,,0.004887079,0.004615574
1999-10-21,0.00156573,0.001478745,,0.002878745,0.002718815
1999-10-22,0.000429961,0.000406074,,0.001995691,0.001884819
1999-10-25,-0.000815098,-0.000769814,,-0.000385137,-0.000363741
1999-10-26,0.000378798,0.000357754,,-0.000436299,-0.000412061
1999-10-27,-0.001741603,-0.001644847,,-0.001362805,-0.001287093
1999-10-28,7.06E-05,6.67E-05,,-0.001671005,-0.001578171
1999-10-29,0.00082653,0.000780611,,0.000897128,0.000847288
1999-11-01,0.002105338,0.001988375,,0.002931868,0.002768986
1999-11-02,-0.002101183,-0.001984451,,4.15481E-06,3.92399E-06
1999-11-03,0.000534194,0.000504517,,-0.001566989,-0.001479934
1999-11-04,-0.001547956,-0.001461958,,-0.001013762,-0.000957442
1999-11-05,0.004510058,0.004259499,,0.002962102,0.002797541
1999-11-08,-0.001236205,-0.001167527,,0.003273853,0.003091972
1999-11-09,-0.000916906,-0.000865966,,-0.002153111,-0.002033493
1999-11-10,0.000685911,0.000647805,,-0.000230994,-0.000218161
1999-11-11,0.002694759,0.00254505,,0.00338067,0.003192855
1999-11-12,-0.001249766,-0.001180335,,0.001444993,0.001364715
1999-11-15,0.001618609,0.001528686,,0.000368843,0.000348352
1999-11-16,-0.000683786,-0.000645798,,0.000934823,0.000882889
1999-11-17,-0.000611571,-0.000577595,,-0.001295357,-0.001223393
1999-11-18,-0.000681749,-0.000643874,,-0.00129332,-0.001221469
1999-11-19,-0.001395767,-0.001318225,,-0.002077516,-0.001962099
1999-11-22,0.000441269,0.000416754,,-0.000954498,-0.000901471
1999-11-23,-0.00071714,-0.000677299,,-0.000275871,-0.000260545
1999-11-24,-0.000813576,-0.000768378,,-0.001530716,-0.001445676
1999-11-26,-0.002673831,-0.002525284,,-0.003487407,-0.003293662
1999-11-29,5.64E-05,5.33E-05,,-0.002617383,-0.002471973
1999-11-30,-0.000232641,-0.000219717,,-0.000176193,-0.000166405
1999-12-01,-0.000940717,-0.000888455,,-0.001173358,-0.001108171
1999-12-02,-0.000114841,-0.000108461,,-0.001055557,-0.000996915
1999-12-03,-0.000619518,-0.000585101,,-0.000734359,-0.000693561
1999-12-06,-0.00167985,-0.001586525,,-0.002299368,-0.002171625
1999-12-07,-0.002258137,-0.002132685,,-0.003937986,-0.003719209
1999-12-08,7.10E-05,6.71E-05,,-0.002187135,-0.002065627
1999-12-09,0.000479263,0.000452637,,0.000550265,0.000519694
1999-12-10,0.001208146,0.001141027,,0.001687409,0.001593664
1999-12-13,-1.82E-05,-1.72E-05,,0.001189982,0.001123872
1999-12-14,-0.001074855,-0.001015141,,-0.00109302,-0.001032296
1999-12-15,-0.004111521,-0.003883103,,-0.005186376,-0.004898244
1999-12-16,-0.000505951,-0.000477842,,-0.004617471,-0.004360945
1999-12-17,0.000688105,0.000649877,,0.000182154,0.000172035
1999-12-20,-0.002407574,-0.00227382,,-0.001719469,-0.001623943
1999-12-21,0.000467732,0.000441747,,-0.001939841,-0.001832072
1999-12-22,-0.00032972,-0.000311402,,0.000138012,0.000130345
1999-12-23,-0.000102541,-9.68E-05,,-0.000432261,-0.000408246
1999-12-27,0.001541579,0.001455936,,0.001439038,0.001359092
1999-12-28,0.003982616,0.00376136,,0.005524195,0.005217295
1999-12-29,0.003252557,0.003071859,,0.007235173,0.006833219
1999-12-30,0,0,,0.003252557,0.003071859
1999-12-31,0.001208454,0.001140051,,0.001208454,0.001140051
2000-01-03,-0.000689585,-0.000650552,,0.000518869,0.000489499
2000-01-04,-0.002636896,-0.002487638,,-0.003326481,-0.00313819
2000-01-05,0.000467341,0.000440888,,-0.002169555,-0.00204675
2000-01-06,0.000118161,0.000111473,,0.000585502,0.00055236
2000-01-07,0.000374001,0.000352831,,0.000492162,0.000464304
2000-01-10,0.001164199,0.001098301,,0.0015382,0.001451132
2000-01-11,0.000945508,0.000891988,,0.002109707,0.001990289
2000-01-12,0.002728103,0.002573682,,0.003673611,0.00346567
2000-01-13,0.011162999,0.010531131,,0.013891102,0.013104813
